case_id,role_label,role_group,role_observable_in_case,status_in_case,confidence,evidence_basis_summary,main_supporting_source_ids,main_contrary_source_ids,notes
9,Construct boundary setter,split_candidate,partial,unclear,medium,"ScholarQABench rubrics operationalize good synthesis constructs (coverage, relevance, organization) via expert-authored rubric items, pressuring but not resolving construct boundaries.",C009_P1,,Upgraded from low: P1 rubric design touches this role but is not the dominant framing; status changed to unclear given partial observability.
9,Perspective sampler,split_candidate,no,not_applicable,medium,"Evaluation relies on 1-3 expert raters with IAA 0.68-0.70, but no systematic subgroup disagreement preservation; perspective sampling is not the central concern.",C009_P1,,Upgraded from low: P1 describes rater design enough to adjudicate that perspective-sampling is not the primary role at stake.
9,Counterfactual / transportability judge,split_candidate,no,not_applicable,high,P1 explicitly flags that findings may not generalize to social sciences and recommends excluding post-cutoff papers; transportability is acknowledged as unresolved rather than adjudicated.,C009_P1,,Upgraded from low: P1 limitations section is directly on point (no instances from social sciences).
9,Calibration architect,split_candidate,partial,transformed,high,"ScholarQABench itself is a calibration/benchmarking architecture (rubric scoring, LLM-as-judge alignment with experts, Prometheus, citation F1) that reconfigures how synthesis outputs are matched to expert reference distributions.",C009_P1,,"Upgraded from low and changed observable to partial/transformed: P1 is substantially a benchmark-calibration paper (inter-annotator agreement, length-controlled re-evaluation)."
9,Situated interlocutor,split_candidate,no,not_applicable,high,Fixed corpus synthesis with no interview or field interaction; sources do not invoke situated interaction.,C009_P1; C009_S1,,Upgraded from low: both sources confirm the task is desk synthesis of published papers.
9,Context witness,split_candidate,no,not_applicable,high,No tacit/archival contextual interpretation is required; retrieval operates on published texts with title-level and passage-level matching.,C009_P1; C009_S1,,Upgraded from low: sources make the non-applicability clear.
9,Routine first-pass screener,shrinking_task_cluster,yes,shrinking,high,OpenScholar's retriever + reranker pipeline substantially displaces human triage across 45M papers; experts spend ~1hr writing each answer and are outperformed on coverage by automated synthesis.,C009_P1,,"Upgraded from low and status changed from unclear to shrinking: P1 directly documents retrieval+rerank reducing screening load, with OpenScholar-GPT-4o winning 70% vs experts."
9,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,medium,"ScholarQABench answers are long-form expert-written, not high-consensus ground-truth labels; citation F1 is the closest anchor but is sentence-level and acknowledged as imperfect.",C009_P1,,"Upgraded from low: P1 evaluation design shows this is not a high-consensus coding task (rubrics, LLM-as-judge, noted scoring limitations)."
9,Structural prose polisher / drafter,shrinking_task_cluster,partial,shrinking,high,"OpenScholar-GPT-4o draft responses outscore experts on organization (+0.8) and are preferred in 70% of pairwise comparisons; drafting/structuring is substantially delegated while accountability (citations, disclosure) remains human.",C009_P1; C009_S1,,Upgraded from low and observable changed to partial/shrinking: P1 organization/coverage results and S1 framing that polishing is acceptable but citation fabrication is not jointly pin this role down.
10,Relevance adjudicator,starting_role,partial,unclear,medium,"C010_S1 Methods show expert PhD writers curate queries and answer rubrics that define which retrieved passages count as relevant or seminal, and annotators note citations are sometimes outdated or less representative, indicating residual human relevance judgement over retrieval output.",C010_P1; C010_S1,,Upgraded from low; rubric design and expert critique of retrieved papers supports the partial/unclear coding.
10,Mechanism disciplinarian,starting_role,no,not_applicable,medium,"Neither C010_P1 (citation-verification empirical audit) nor C010_S1 (retrieval-augmented synthesis) concerns constraining causal or mechanism claims; the cases are about bibliographic fidelity and coverage, not mechanism adjudication.",C010_P1; C010_S1,,Upgraded from low; sources are detailed enough to confidently mark not applicable.
10,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,"C010_P1 defines mysterious citation severity bands and C010_S1 defines rubric criteria, but neither involves constructing socially meaningful category boundaries or preserving perspective disagreement - the constructs are bibliographic correctness and answer coverage.",C010_P1; C010_S1,,Upgraded from low; sources support not-applicable.
10,Corpus pluralist,starting_role,partial,unclear,medium,"C010_S1 explicitly combines OSDS dense retrieval, Semantic Scholar API and You.com web search to avoid collapsing onto one corpus (Ablations of retrieval section), and its limitation section flags exclusion of social sciences and license-protected papers.",C010_S1; C010_P1,,Upgraded from low; multi-source retrieval and stated coverage gaps support partial/unclear.
10,Protocol and provenance architect,starting_role,yes,merge_pressure,high,"C010_P1 proposes submission-time DOI/PDF requirements, desk-reject policies and disclosure enforcement; C010_S1 builds the OpenScholar self-feedback + citation-verification pipeline and Semantic Scholar API checking - both sources centrally concern workflow, logging and admissible-citation procedure.",C010_P1; C010_S1,,Upgraded from low to high; this role is directly and centrally evidenced in both sources.
10,Counterfactual and transportability judge,starting_role,no,not_applicable,medium,"C010_S1 acknowledges findings may not generalize to social sciences or restricted-access domains, but neither source turns on judging whether model-generated results travel across populations or designs.",C010_S1; C010_P1,,Upgraded from low; limitation notes make not-applicable defensible.
10,Situated interlocutor / context witness,starting_role,no,not_applicable,medium,"Both sources involve documentary / bibliographic analysis and benchmark construction, with no fieldwork, interviewing, or interpretive co-presence.",C010_P1; C010_S1,,Upgraded from low; sources clearly rule this role out.
10,Accountability and labor allocator,starting_role,yes,merge_pressure,high,"C010_P1 Discussion directly assigns responsibility - authors must verify bibliographies, co-authors share reputational risk, conferences must enforce disclosure, and fabricated citations are framed as scientific misconduct on par with falsification; C010_S1 emphasizes human authorship of expert answers and open-sourcing for accountability.",C010_P1; C010_S1,,Upgraded from low to high; C010_P1 is explicitly about authorship and disclosure responsibility.
10,Construct boundary setter,split_candidate,no,not_applicable,medium,"C010_P1's severity taxonomy (minor error / rephrased title / mysterious citation) and C010_S1's rubric items are narrow labeling schemes, not the kind of category-boundary definition this split role targets.",C010_P1; C010_S1,,Upgraded from low; sources support not-applicable.
10,Perspective sampler,split_candidate,no,not_applicable,medium,Neither source involves preserving subgroup disagreement; C010_S1 aggregates expert ratings with inter-annotator agreement but does not treat disagreement as a substantive construct.,C010_S1; C010_P1,,Upgraded from low; sources support not-applicable.
10,Counterfactual / transportability judge,split_candidate,no,not_applicable,medium,"Neither source pressures transportability of a causal result across settings; C010_S1's generalization caveats are about benchmark scope, not counterfactual travel.",C010_S1; C010_P1,,Upgraded from low; sources support not-applicable.
10,Calibration architect,split_candidate,partial,unclear,medium,"C010_S1 benchmarks citation F1, rubric accuracy and hallucination rates (Table 1, Table 2) against expert-written answers as a reference distribution - a calibration-style activity - though the case's core framing is verification rather than simulator calibration.",C010_S1,,"Upgraded from low, and changed role_observable_in_case from no to partial: ScholarQABench is explicitly a benchmark-against-human-experts exercise, so treating this as weakly observable is better supported than no. Status kept unclear."
10,Situated interlocutor,split_candidate,no,not_applicable,medium,No interviewer or fieldworker role appears in either source; both concern desk-based bibliographic verification and literature synthesis.,C010_P1; C010_S1,,Upgraded from low; sources support not-applicable.
10,Context witness,split_candidate,no,not_applicable,medium,Neither source invokes tacit or archival contextual knowledge to interpret traces; manual verification in C010_P1 is straightforward existence-checking of references.,C010_P1; C010_S1,,Upgraded from low; sources support not-applicable.
10,Routine first-pass screener,shrinking_task_cluster,partial,unclear,medium,"C010_P1's automated pipeline (PyPDF parsing, external aggregator search, then manual validation) explicitly reduces first-pass reference triage to AI and reserves humans for exception handling, fitting the shrinking-screener profile.",C010_P1,,Upgraded from low; pipeline Figure 1 in C010_P1 directly illustrates this shrinkage.
10,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,partial,shrinking,medium,"C010_P1 step 6 shows humans now audit machine results for an externally-anchored task (does the cited publication exist in Crossref/dblp/OpenAlex?); this matches the shift-to-auditor pattern, so no/not_applicable understates what the source shows.",C010_P1,,"Upgraded from low and revised: changed role_observable_in_case from no to partial and status from not_applicable to shrinking. Citation existence is a ground-truth-rich task where humans now verify, not produce, labels."
10,Structural prose polisher / drafter,shrinking_task_cluster,yes,conditional,high,C010_P1 explicitly lists drafting/grammar/stylistic polishing as accepted LLM uses (USE AND MISUSE section) and notes one paper disclosed AI use only for grammatical edits; C010_S1 shows LLM-drafted long-form answers preferred by experts 51-70% of the time - directly demonstrating AI-taking-over drafting with humans retaining accountability.,C010_P1; C010_S1,,Upgraded from low to high; both sources centrally concern AI prose drafting with human oversight conditions.
11,Relevance adjudicator,starting_role,yes,conditional,high,"P1 shows LLM-assisted proposals drift toward recently funded work (lower distinctiveness), and S1 shows LLM ideation lacks diversity and requires human rerank to surface novel ideas, making human judgment about what belongs in a proposal the binding constraint.",C011_P1; C011_S1,,upgraded from low: both sources directly speak to human decisions about which ideas should enter the funding portfolio
11,Mechanism disciplinarian,starting_role,partial,unclear,medium,"S1 notes LLM ideas are rated slightly weaker on feasibility and that reliable evaluation of mechanism/effectiveness still depends on expert reviewers; P1 does not directly code mechanism discipline but documents concentration of NIH gains in non-hit papers, consistent with weaker mechanism pressure when LLMs dominate.",C011_P1; C011_S1,,upgraded from low: S1 feasibility/effectiveness review structure is the main anchor
11,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,Neither source treats construct-definition or socially meaningful disagreement about the construct as the object of study; P1 measures distinctiveness as a portfolio property and S1 standardizes a single ideation template across conditions.,C011_P1; C011_S1,,upgraded from low: sources confirm construct-setting is not the operative role here
11,Corpus pluralist,starting_role,no,not_applicable,medium,Neither source frames the case as humans defending plural corpora; P1 treats NSF/NIH abstracts as the corpus by design and S1 constrains ideation to seven predefined NLP topics drawn from one CFP page.,C011_P1; C011_S1,,upgraded from low: corpus-construction role not invoked in either source
11,Protocol and provenance architect,starting_role,yes,conditional,high,"P1 explicitly cites NIH NOT-OD-25-132 on AI-substantially-developed applications and NSF's disclosure notice, and S1 designs detailed protocol controls (style normalizer, topic matching, blind review, template) - both anchor human design of disclosure and admissible procedure.",C011_P1; C011_S1,,"upgraded from low and from no to yes: direct protocol/disclosure evidence in both sources; status_in_case changed to conditional because the role is visibly active (agency guidance, study protocol) rather than absent"
11,Counterfactual and transportability judge,starting_role,no,not_applicable,medium,"P1's agency-dependent findings (NIH vs NSF) and S1's discussion of topic/style confounders touch on transportability, but neither source positions a human role as the arbiter of whether LLM-aided results travel across settings.",C011_P1; C011_S1,,upgraded from low: sources let us confirm the role is not central
11,Situated interlocutor / context witness,starting_role,no,not_applicable,high,Both sources are textual/archival analyses of proposal and idea abstracts with no fieldwork or interview component; no situated interlocutor is present in the evidence.,C011_P1; C011_S1,,upgraded from low: full text clearly rules this role out
11,Accountability and labor allocator,starting_role,yes,conditional,high,"P1 directly discusses NIH's declaration that AI-substantially-developed applications will not be considered applicants' original work and NSF's investigator-responsibility language, which is exactly the authorship/accountability allocation function.",C011_P1,,upgraded from low: P1's policy paragraph on NIH/NSF guidance is direct evidence
11,Construct boundary setter,split_candidate,no,not_applicable,medium,"Neither source adjudicates category boundaries or codebook rules; S1's review rubric uses predefined criteria (novelty, excitement, feasibility, effectiveness) rather than contesting construct boundaries.",C011_P1; C011_S1,,upgraded from low: split candidate not activated
11,Perspective sampler,split_candidate,no,not_applicable,medium,"Neither source frames preservation of subgroup disagreement as the core role; S1 reports inter-reviewer disagreement and even uses it as a caveat, but does not position humans as pluralism guardians.",C011_P1; C011_S1,,upgraded from low
11,Counterfactual / transportability judge,split_candidate,no,not_applicable,medium,"P1's NSF-vs-NIH contrast is suggestive of transportability pressure, but the human role doing that adjudication is not the object of either source.",C011_P1; C011_S1,,upgraded from low
11,Calibration architect,split_candidate,no,not_applicable,medium,"Neither source centers benchmarking or simulator calibration; P1 uses Liang et al.'s detection method and S1 uses a Swiss-tournament LLM ranker validated against ICLR review scores, but calibration is not the human role at stake.",C011_P1; C011_S1,,upgraded from low
11,Situated interlocutor,split_candidate,no,not_applicable,high,"Both sources are document-level analyses with no interview, fieldwork, or respondent interaction.",C011_P1; C011_S1,,upgraded from low: clearly ruled out by study designs
11,Context witness,split_candidate,no,not_applicable,high,Neither source uses tacit or archival context knowledge to interpret traces; P1 relies on abstract-level embeddings and S1 on standardized idea templates.,C011_P1; C011_S1,,upgraded from low: clearly ruled out by study designs
11,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,medium,"Neither source studies abstract/title triage or study-type classification; P1 analyzes submissions and awards without an AI-screening pipeline, and S1's screener for AI ideas is a human expert reranker, not a shrinking routine.",C011_P1; C011_S1,,upgraded from low
11,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,medium,"Neither source depicts routine coding against ground truth; P1 measures aggregate textual signals, and S1's reviewers apply subjective multi-metric judgments rather than high-consensus labels.",C011_P1; C011_S1,,upgraded from low
11,Structural prose polisher / drafter,shrinking_task_cluster,yes,shrinking,high,"P1's core finding is that LLMs are substantively rewriting proposal prose (bimodal alpha, higher reading complexity, lower distinctiveness), i.e., the drafter/polisher task is measurably being absorbed by AI; S1 additionally uses an LLM style normalizer for all ideas.",C011_P1; C011_S1,,upgraded from low and from no to yes: P1 directly evidences AI take-over of proposal drafting; status_in_case set to shrinking per codebook definition for drafter/polisher task clusters
12,Relevance adjudicator,starting_role,yes,conditional,medium,"Authors explicitly scope the analysis universe to NSF/NIH proposals from two R1 universities (D1-D2) and the full population of public NSF/NIH awards (D3-D4) with 2021-2025 start dates, a human inclusion decision.",C012_P1; C012_REGISTRY,,Upgraded from low: source makes data-scoping choices explicit but they are design decisions not central findings.
12,Mechanism disciplinarian,starting_role,yes,conditional,high,"Causal interpretation is explicitly disciplined by investigator and field fixed effects, requested-funding controls, and bottlenecks-perspective caveats distinguishing writing gains from execution-driven outputs.",C012_P1; C012_REGISTRY,,"Upgraded from low to high and observable changed from partial to yes: fixed-effects design, acknowledgment that ambitious labs may both use AI and write better proposals, and bottlenecks caveat are load-bearing human mechanism-disciplining moves."
12,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,"Construct boundaries (LLM involvement alpha, semantic distinctiveness percentile) are operational measurement definitions rather than socially contested construct work.",C012_P1; C012_REGISTRY,,Upgraded from low: source makes clear the constructs are operational metrics not pluralistic social constructs.
12,Corpus pluralist,starting_role,partial,conditional,medium,"Authors pair confidential multi-university submission corpus (funded, unfunded, pending) with full-population public NSF/NIH awards, deliberately resisting reliance on only the publicly legible corpus.",C012_P1; C012_REGISTRY,,"Upgraded from low to medium and observable/status changed from no/not_applicable to partial/conditional: combining private submissions with public awards is the core corpus-pluralism move, though framed as complementarity rather than anti-homogenization."
12,Protocol and provenance architect,starting_role,yes,conditional,high,"Paper documents a full detection/measurement protocol (Liang et al. method, 2021 pre-ChatGPT human baseline, GPT-3.5-turbo rewrites, three-month rolling windows, SPECTER2 embeddings) and explicitly discusses NIH and NSF disclosure/AI-use guidance.",C012_P1; C012_REGISTRY,,Upgraded from low to high and observable/status changed from no/not_applicable to yes/conditional: the paper is built around a reproducible detection pipeline and explicitly references NIH NOT-OD-25-132 and NSF disclosure notices.
12,Counterfactual and transportability judge,starting_role,yes,conditional,high,"Robustness checks (promotional words, L2 vs cosine, logit/NB, alternate comparison windows, field-level and subagency replications) plus explicit agency-heterogeneity discussion (NIH vs NSF) are sustained transportability adjudications.",C012_P1; C012_REGISTRY,,Upgraded from low to high and observable/status changed from no/not_applicable to yes/conditional: Robustness and sensitivity section plus bottlenecks/agency-dependence discussion make this role central.
12,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"Study is a large-scale quantitative analysis of proposal and award abstracts with no fieldwork, interviews, or interpretive interaction; role is clearly not applicable.",C012_P1; C012_REGISTRY,,Upgraded from low to high: full text confirms no situated/interpretive data generation.
12,Accountability and labor allocator,starting_role,yes,conditional,high,Paper explicitly cites NIH NOT-OD-25-132 (applications substantially developed by AI not considered original work) and NSF's investigator-responsibility/disclosure notice as accountability mechanisms around LLM use.,C012_P1; C012_REGISTRY,,"Upgraded from low to high: the policy paragraph on NIH and NSF AI guidance directly addresses authorship, responsibility, and disclosure."
12,Construct boundary setter,split_candidate,no,not_applicable,medium,Alpha and distinctiveness are operational measurement definitions; no codebook-style category-boundary work is undertaken.,C012_P1; C012_REGISTRY,,Upgraded from low: source makes the absence of category-boundary work clear.
12,Perspective sampler,split_candidate,no,not_applicable,medium,Analysis aggregates across investigators and agencies without preserving subgroup disagreement as a representational goal.,C012_P1; C012_REGISTRY,,Upgraded from low: no perspective-pluralism design evident in full text.
12,Counterfactual / transportability judge,split_candidate,yes,conditional,high,Agency-dependence findings (NIH effects do not transport to NSF) and bottlenecks argument against extrapolating writing gains to downstream impact are explicit transportability judgments.,C012_P1; C012_REGISTRY,,Upgraded from low to high and observable/status changed from no/not_applicable to yes/conditional: the paper's central empirical contribution is about when LLM effects do and do not transport across agencies and across writing-vs-impact outcomes.
12,Calibration architect,split_candidate,yes,conditional,high,"Detection method is explicitly calibrated against a 2021 pre-ChatGPT human word distribution and a GPT-3.5-turbo-0125 reference distribution, with distinctiveness percentiles benchmarked to prior-year agency funding frontiers.",C012_P1; C012_REGISTRY,,Upgraded from low to high and observable/status changed from no/not_applicable to yes/conditional: the LLM-detection and distinctiveness measures are built on explicit calibration to external reference distributions.
12,Situated interlocutor,split_candidate,no,not_applicable,high,No fieldwork or interviewer presence anywhere in the study design.,C012_P1; C012_REGISTRY,,Upgraded from low to high: full text confirms not applicable.
12,Context witness,split_candidate,no,not_applicable,high,Study analyzes abstracts computationally and does not rely on tacit or archival context interpretation; role not applicable.,C012_P1; C012_REGISTRY,,Upgraded from low to high: full text confirms not applicable.
12,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,medium,"Paper studies LLM use by applicants, not triage/screening by reviewers; no title/abstract screening task is being delegated.",C012_P1; C012_REGISTRY,,"Upgraded from low: the pipeline stages examined are submission and award, not reviewer-side screening."
12,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,medium,"No human coding task with ground-truth labels is present; LLM-use detection is statistical distribution-matching, not coder replacement.",C012_P1; C012_REGISTRY,,Upgraded from low: absence of a routine-coder task is clear from the methods.
12,Structural prose polisher / drafter,shrinking_task_cluster,yes,transformed,high,"Authors show LLM use in proposal drafting is detectable, bimodal, and consequential: it is associated with lower semantic distinctiveness and, at NIH, higher funding probability and non-hit publication counts, indicating prose drafting is being actively reshaped.",C012_P1; C012_REGISTRY,,Upgraded from low to high and observable/status changed from no/not_applicable to yes/transformed: the paper's entire empirical object is LLM-assisted proposal drafting and its portfolio-level consequences for agenda compression.
13,Relevance adjudicator,starting_role,yes,conditional,high,"C013_S1 Sections 2-4 show humans defining the 7 topic set from NLP CFPs, screening participants by Google Scholar, and the first author manually reranking LLM outputs for the AI+Rerank condition; C013_P1 abstract shows users select which facets/papers count.",C013_P1; C013_S1,,upgraded from low; direct full-text evidence of humans deciding what belongs.
13,Mechanism disciplinarian,starting_role,yes,conditional,medium,C013_S1 Section 2 imposes a grant-style idea template (problem/method/experiment plan/fallback) and defines four review dimensions to constrain what counts as a legitimate mechanism claim; C013_P1 facet-based novelty checker constrains mechanism novelty to facet matches.,C013_P1; C013_S1,,upgraded from low; role is present but indirect in case-specific terms.
13,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,"Neither source frames the case around social-science construct boundaries; C013_S1's construct work is about idea-quality rubrics, not socially meaningful disagreement about a study construct.",C013_P1; C013_S1,,upgraded from low; full text confirms not_applicable for this case framing.
13,Corpus pluralist,starting_role,partial,conditional,high,C013_P1 abstract explicitly describes the Analogous Paper Facet Finder as distance-controlled retrieval that surfaces papers from the same topic through entirely different subareas to prevent collapse onto the most-legible corpus.,C013_P1; C013_S1,,changed from no/not_applicable to partial/conditional because C013_P1 directly instantiates corpus-pluralism design.
13,Protocol and provenance architect,starting_role,yes,robust,high,"C013_S1 Sections 2-4 detail IRB approval (Stanford 74246), standardized idea templates, blind review assignment avoiding institutional contamination, Swiss-tournament pairwise ranking protocol, deduplication threshold, LLM style normalization with manual content verification by the first author, and a release of agent code and review scores.",C013_P1; C013_S1,,changed from no/not_applicable to yes/robust; protocol design is central to the Si et al. methodology and directly adjacent to how the case would transfer.
13,Counterfactual and transportability judge,starting_role,no,not_applicable,medium,"C013_S1 Section 1 and end of Section 1 acknowledge novelty/feasibility judgments may not transport to research outcomes and proposes an end-to-end execution study, but the case framing itself is about transferring Scideator to social-science prospectus ideation, not adjudicating transportability per se.",C013_P1; C013_S1,,upgraded from low; role is adjacent but not the operative question in this case.
13,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"Neither source involves fieldwork, interviewing, or interpretive presence; C013_S1 uses remote blind review of written proposals and C013_P1 is a HCI lab study of a tool.",C013_P1; C013_S1,,upgraded from low; clearly not applicable.
13,Accountability and labor allocator,starting_role,partial,unclear,medium,"C013_S1 Section 4.1 documents IRB approval, consent forms, $300 writer / $25 reviewer compensation, $1000 bonus for top ideas, reviewer-author institution conflict rules, and open release of scores; but the case-level allocation of authorship / responsibility for Scideator-assisted social-science prospectuses is not directly adjudicated.",C013_P1; C013_S1,,upgraded from low; evidence supports partial/unclear judgment.
13,Construct boundary setter,split_candidate,no,not_applicable,medium,"C013_S1's review form defines novelty/excitement/feasibility/effectiveness with 1-10 anchors, which is boundary work on idea-quality labels rather than on a social-science construct; neither source treats construct-label boundaries as the operative question.",C013_P1; C013_S1,,upgraded from low.
13,Perspective sampler,split_candidate,no,not_applicable,medium,C013_S1 assigns 2-4 reviewers per idea and balances topics but collapses to aggregate scores; neither source preserves subgroup disagreement as an explicit design goal.,C013_P1; C013_S1,,upgraded from low.
13,Counterfactual / transportability judge,split_candidate,no,not_applicable,medium,"C013_S1 flags transportability of novelty judgments to research outcomes as an open problem and proposes a follow-up execution study, but the case does not turn on a transportability test of Scideator across populations.",C013_P1; C013_S1,,upgraded from low.
13,Calibration architect,split_candidate,yes,conditional,high,C013_S1 Section 3.3 calibrates the LLM ranker against 1200 ICLR submissions (pairwise accuracy 71.4% for Claude-3.5-Sonnet) and Section 2 calibrates reviewer scales with anchored 1-10 definitions; C013_P1 reports the facet-based novelty checker raising classification accuracy from 13.79% to 89.66%.,C013_P1; C013_S1,,changed from no/not_applicable to yes/conditional; both sources explicitly calibrate ranking/novelty pipelines against external reference distributions.
13,Situated interlocutor,split_candidate,no,not_applicable,high,Neither source involves an interviewer or fieldworker whose presence changes disclosure; tasks are written-idea generation and asynchronous blind review.,C013_P1; C013_S1,,upgraded from low.
13,Context witness,split_candidate,no,not_applicable,high,Neither source relies on contextual or tacit archival knowledge to interpret notes or transcripts; evaluation is on standardized written proposals.,C013_P1; C013_S1,,upgraded from low.
13,Routine first-pass screener,shrinking_task_cluster,yes,shrinking,high,"C013_S1 Section 3.1 has the LLM generate Semantic Scholar API calls and score/rerank up to 120 retrieved papers on 1-10 relevance, and Section 3.3 uses an LLM pairwise ranker (Swiss tournament) to triage 4000 seed ideas down to a small set for human review; C013_P1 similarly automates facet retrieval.",C013_P1; C013_S1,,changed from no/not_applicable to yes/shrinking; first-pass paper/idea triage is materially delegated to the LLM.
13,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,high,"C013_S1 Section 1 explicitly states research ideation has no consensus ground truth and that even experts struggle to judge idea quality, so the high-consensus-coder pattern does not apply here.",C013_P1; C013_S1,,upgraded from low; source directly rules out this pattern.
13,Structural prose polisher / drafter,shrinking_task_cluster,yes,shrinking,high,"C013_S1 Section 2 describes a dedicated LLM style-normalization module that converts all human and AI ideas into the same writing/formatting style, with the first author manually verifying content preservation - exactly a structural polishing task taken over by AI without displacing accountability.",C013_P1; C013_S1,,changed from no/not_applicable to yes/shrinking; style normalization is explicitly an AI-delegated polishing step.
14,Relevance adjudicator,starting_role,yes,split_pressure,high,"DiscoveryBench full text shows humans manually derived 264 discovery tasks from 20+ published papers, filtered 785 Zenodo repositories down to 14 candidates with only 3 passing inclusion checks, demonstrating heavy human relevance adjudication over what counts as an admissible task.",C014_S1,,upgraded from low to high after reading C014_S1 pdf full text documenting manual paper/repo selection pipeline
14,Mechanism disciplinarian,starting_role,yes,split_pressure,high,"DiscoveryBench explicitly requires scientific semantic reasoning, e.g., deciding which analysis is appropriate for the domain (spatial autocorrelation for plant invasion; econometric modeling) and shows agents fail badly on domain-specific workflows (spatial analysis 0%, ecological modeling 0%), confirming humans still police mechanism validity.",C014_S1,,upgraded from low to high; C014_S1 pdf gives direct evidence on mechanism/method choice as human-coded workflow
14,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,DiscoveryBench formalizes hypotheses as context/variables/relationship triples defined by the benchmark designers rather than by situated construct debates; the benchmark sidesteps disagreement over construct meaning so the role is effectively absent in the case frame.,C014_S1,,upgraded from low to medium; benchmark formalization evidence supports not applicable with reasonable confidence
14,Corpus pluralist,starting_role,no,not_applicable,medium,"DiscoveryBench deliberately narrows to tractable public datasets (NLS, GBIF, World Bank) and ResearchBench restricts to 2024 papers to avoid contamination; corpus pluralism is not a design concern of either benchmark.",C014_P1; C014_S1,,upgraded from low to medium; benchmark scope described directly in sources
14,Protocol and provenance architect,starting_role,no,not_applicable,medium,"DiscoveryBench describes extensive human protocol work (90 person-hours per replication, workflow length scoring, HMS evaluation protocol design) but the case is coded no because this protocol work is upstream benchmark construction rather than a live research role being tested; source supports the not_applicable coding with decent confidence.",C014_S1,,"upgraded from low to medium; note tension - benchmark construction itself is heavy protocol work,  but role is coded at the task-performer level"
14,Counterfactual and transportability judge,starting_role,no,not_applicable,medium,"Neither benchmark probes whether AI-derived hypotheses transport across populations or designs; DiscoveryBench's DB-REAL and DB-SYNTH split is a task-difficulty lever, not a transportability test.",C014_S1,,upgraded from low to medium
14,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"Both benchmarks operate purely on pre-collected datasets and published papers with no fieldwork, interviews, or situated respondent interaction; DiscoveryBench explicitly brackets after physical experiments and data collection and studies only the data-analysis part.",C014_S1,,upgraded from low to high; source explicitly brackets field/interview stage
14,Accountability and labor allocator,starting_role,partial,split_pressure,medium,"DiscoveryBench notes heavy human labor (up to 90 person-hours per dataset, 30% failure rate) and credits humans for manual derivation of workflows, showing labor allocation pressure even as the benchmark aspires to automation; authorship/answerability concerns are not directly addressed.",C014_S1,,upgraded from low to medium
14,Construct boundary setter,split_candidate,no,not_applicable,medium,DiscoveryBench uses a fixed context/variable/relationship formalism imposed by benchmark designers rather than emerging from contested construct definitions; split-candidate role is not exercised.,C014_S1,,upgraded from low to medium
14,Perspective sampler,split_candidate,no,not_applicable,medium,"Both benchmarks use single gold hypotheses per task with HMS scoring that rewards exact/broad relational match, leaving no room for subgroup disagreement or representational pluralism.",C014_S1,,upgraded from low to medium
14,Counterfactual / transportability judge,split_candidate,no,not_applicable,medium,DiscoveryBench does not pressure-test whether hypotheses travel across populations; DB-SYNTH varies difficulty rather than transport.,C014_S1,,upgraded from low to medium
14,Calibration architect,split_candidate,yes,split_pressure,high,"DiscoveryBench is explicitly a calibration/benchmarking case: humans design HMS (ctxF1, varF1, relacc) scoring, gold-vs-predicted hypothesis matching, Reflexion oracle feedback, and task-difficulty levels 1-4; calibration-architect work is central and observable.",C014_S1,,"upgraded from low to high and changed role_observable_in_case from no to yes, status from not_applicable to split_pressure; text strongly contradicts prior coding - benchmark is explicitly a calibration design"
14,Situated interlocutor,split_candidate,no,not_applicable,high,"Benchmarks are dataset-only with no interviews, fieldwork, or respondent interaction; role cannot apply.",C014_S1,,upgraded from low to high
14,Context witness,split_candidate,partial,split_pressure,high,"DiscoveryBench explicitly tests domain-knowledge dependency for archaeology tasks and finds performance jumps from 9.9% to 17.5% when archaeology domain hints are added, directly showing tacit/contextual knowledge remains a binding human contribution.",C014_S1,,"upgraded from low to high and changed role_observable_in_case from no to partial, status from not_applicable to split_pressure; archaeology domain-knowledge experiment in C014_S1 pdf directly contradicts prior not_applicable coding"
14,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,medium,"Benchmarks concern hypothesis discovery from pre-selected datasets, not title/abstract triage or early screening of studies; role does not clearly apply.",C014_S1,,upgraded from low to medium
